"BehaviorSpace results (NetLogo 6.2.2)"
"multifirm_baseline.nlogo"
"1-and-2-layer-vary-primary-prod-capacity"
"07/04/2022 23:09:29:635 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","10","0","10"
"[run number]","setup-structure","primary-good-prod-function","max-prod-capacity-per-capita","alpha","layoff-probability","n-firms","index-in-use","firm-competency","transactions-per-month","n-households","mean-new-agreements-per-month","fix-n-framework-agreements?","firm-memory-constant","framework-duration","[step]","unemployment-rate","mean-consumer-demand-not-satisfied","mean-firm-demand-not-satisfied","total-sales","mean-cg-price","mean-pg-price","sd-cg-price","sd-pg-price","mean-current-profit-all-firms","mean-lifetime-profit-all-firms","turnover-rate","bankrupt-firms","mean-age","mean-inventories","household-wealth-concentration","household-wealth-variance","household-wealth-range","gini-coefficient"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","76","0.632","0.00927354949197873","<RuntimePrimitiveException>","140.3574829104104","10.88799325560122","10.88799325560122","0.2611873949650544","0.2611873949650544","64.0326069586908","3194.443220369698","0.1","103","39.8","4.280368121151141","0.030663791194749733","141745.00566190484","4162.676528995565","0.9378204240660535"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","64","0.8200000000000001","0.21635164662923823","0","49.999999999999986","28.51814051487734","28.51814051487734","0.4861782662910768","0.4861782662910768","45.92976470256863","1724.7978054049906","0","0","64","0","0.012395607904307488","51672.48041720242","1088.9139419571625","0.7979242534403348"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","77","0.65","0.015177911875637544","<RuntimePrimitiveException>","140.38718093723787","10.800934031657972","10.800934031657972","0.27673282753666745","0.27673282753666745","54.976687056992056","3239.9206021790505","0.03333333333333333","104","40.56666666666667","4.238383369798747","0.031054216420402084","143768.11778319124","4276.007827739786","0.9382781898319983"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","65","0.8200000000000001","0.20583518597296396","0","49.999999999999986","28.932703421338875","28.932703421338875","0.35111927662799775","0.35111927662799775","46.62702585608379","1771.4248312610746","0","0","65","0","0.012711803417820543","53246.80487135535","1091.1375533525497","0.8075981457401173"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","78","0.652","0.01373116187193759","<RuntimePrimitiveException>","144.31395295952888","10.77824008474661","10.77824008474661","0.2648428295553879","0.2648428295553879","60.37050399041896","3082.1175219043716","0.1","107","38.666666666666664","4.255859018985892","0.03143824495016086","145688.402862654","4346.5600394773755","0.9389150516106659"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","79","0.644","0.012754041690083026","<RuntimePrimitiveException>","150.4840936371315","10.74651721903806","10.74651721903806","0.2556637863697576","0.2556637863697576","57.38967271217574","2901.6007729923504","0.1","110","36.233333333333334","4.105735999531637","0.03177567443261752","147327.10236279562","4424.591116210347","0.939396209103593"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","66","0.8200000000000001","0.19704214426680336","0","49.999999999999986","29.67224624931116","29.67224624931116","0.4141541214384749","0.4141541214384749","47.884989073937376","1819.3098203350119","0","0","66","0","0.01318563735426722","55605.701618755375","1127.7691624102865","0.8202480079279226"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","80","0.642","0.01184630737209238","<RuntimePrimitiveException>","139.78908257113545","10.67178533527795","10.67178533527795","0.25383274137634754","0.25383274137634754","54.00745724361636","2946.881970946167","0.06666666666666667","112","36.833333333333336","3.8195951112340607","0.032079958596098974","148834.76755733017","4489.947818869366","0.9398200092589162"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","67","0.8200000000000001","0.1879479707195073","0","49.999999999999986","30.164582089758976","30.164582089758976","0.4035561674527435","0.4035561674527435","48.71534005110722","1868.0251603861188","0","0","67","0","0.013596579944214694","57651.69146795293","1130.4470926588347","0.8304980580441448"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","81","0.612","0.015370941424346243","<RuntimePrimitiveException>","139.45913209810442","10.65320233609015","10.65320233609015","0.2377459880129109","0.2377459880129109","57.42907979613446","2790.6935899843957","0.1","115","34.8","3.659516113498959","0.03255391658632226","151069.76549007994","4592.61173652856","0.9404454698956026"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","68","0.8200000000000001","0.17550111594226137","0","49.999999999999986","30.762783784091724","30.762783784091724","0.4594521323319267","0.4594521323319267","49.72609905491247","1917.7512594410314","0","0","68","0","0.013989209744314968","59606.76693979338","1134.962602845354","0.8399838164078577"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","82","0.624","0.01225003453007484","<RuntimePrimitiveException>","139.49025297464254","10.655085267243852","10.655085267243852","0.2703779869092388","0.2703779869092388","53.438525645446624","2838.1505666608964","0","115","35.8","4.376507681010875","0.03278800207545821","152311.94225493836","4626.802007791553","0.9408567389911426"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","69","0.8200000000000001","0.16413847464739026","0","49.999999999999986","31.212078091632147","31.212078091632147","0.5389876386786214","0.5389876386786214","50.49733670671084","1968.2485961477432","0","0","69","0","0.014356126948952962","61434.784278810206","1139.713162663159","0.8485332097644851"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","83","0.638","0.00840005650589293","<RuntimePrimitiveException>","138.99124330406593","10.6561493197467","10.6561493197467","0.2563459992216267","0.2563459992216267","60.83323617958658","2876.108310103504","0.1","118","36.13333333333333","4.440333214386837","0.033314090951737776","155012.4510573761","4762.745481910854","0.9414621527233855"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","70","0.8200000000000001","0.15208210985894366","0","49.99999999999998","31.67026541246101","31.67026541246101","0.43154821631056045","0.43154821631056045","51.27290058708399","2019.5214967348263","0","0","70","0","0.014697072139417731","63133.48591258927","1144.5119264019986","0.8558111587023309"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","84","0.656","0.008156177136686416","<RuntimePrimitiveException>","143.16598677499547","10.62847836815465","10.62847836815465","0.24158886412233146","0.24158886412233146","62.51572673212052","2918.9656915752494","0.1","121","36.56666666666667","4.17952757411667","0.03349362565195674","155992.90512745053","4764.854946752307","0.9418499241588267"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","85","0.6699999999999999","0.009707904680084476","<RuntimePrimitiveException>","138.58493875071505","10.553558827081456","10.553558827081456","0.25793494075953605","0.25793494075953605","52.8795709173557","2965.9212254977215","0","121","37.56666666666667","4.393362949092836","0.03395620524268719","158366.90595207264","4879.822881947995","0.9423074049260523"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","71","0.8200000000000001","0.14755086544106183","0","49.999999999999986","32.20479603546476","32.20479603546476","0.47572796264608175","0.47572796264608175","52.18140009251962","2071.7028968273457","0","0","71","0","0.015115606342787111","65218.36370262628","1183.998597330675","0.8636067408893786"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","86","0.638","0.013712061164380422","<RuntimePrimitiveException>","143.90275220061537","10.544997278835233","10.544997278835233","0.2135969651411839","0.2135969651411839","61.112663047610255","2996.3134324458306","0.13333333333333333","125","37.666666666666664","4.198837955281168","0.034514699858798126","160980.68205370122","5012.147168837691","0.9428654859741972"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","72","0.8200000000000001","0.13391452373601556","0","49.999999999999986","32.76931063576957","32.76931063576957","0.5908002150452786","0.5908002150452786","53.13734251887248","2124.8402393462184","0","0","72","0","0.015405694938341074","66664.65490646272","1188.9895029491238","0.8688656702897151"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","87","0.6619999999999999","0.018106781997904275","<RuntimePrimitiveException>","145.35890151738286","10.485728695238098","10.485728695238098","0.21975189550377988","0.21975189550377988","58.07719778602329","3022.1388767085855","0.06666666666666667","127","37.8","3.980596089311476","0.03487654202454409","162879.164299453","5072.679941447813","0.9433555059777861"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","73","0.8200000000000001","0.12433535954013725","0","49.999999999999986","33.20734235897392","33.20734235897392","0.559995365567261","0.559995365567261","53.87620422458697","2178.716443570805","0","0","73","0","0.01574607735139415","68360.65380239424","1195.3193175318374","0.8745100401740136"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","88","0.6579999999999999","0.0173384324953599","<RuntimePrimitiveException>","144.38614748654723","10.448578110263071","10.448578110263071","0.21986694362698753","0.21986694362698753","53.360812203823954","3061.356718465863","0.06666666666666667","129","38.3","3.827503084079038","0.03524746658051546","164718.56151232278","5141.570444165527","0.9438056360407372"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","74","0.8200000000000001","0.11922246144116795","0","49.999999999999986","33.82718644653327","33.82718644653327","0.6599487637104707","0.6599487637104707","54.92605752442156","2233.6425010952275","0","0","74","0","0.01605873570378169","69919.21433636935","1231.184660414118","0.8789981100127224"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","89","0.6579999999999999","0.021428832579635664","<RuntimePrimitiveException>","138.453187239383","10.441307565692858","10.441307565692858","0.2193233410112394","0.2193233410112394","55.61638501788344","3106.029628990543","0.06666666666666667","131","39","3.530571662850536","0.03554545987521894","166208.7046135384","5194.853079225202","0.9441783490337732"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","75","0.8200000000000001","0.10886510605832929","0","49.999999999999986","34.32812674783059","34.32812674783059","0.6540611007545133","0.6540611007545133","55.780487347628636","2289.422988442856","0","0","75","0","0.016289633813150305","71071.71735754595","1237.5592403055548","0.8821214687571908"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","90","0.654","0.02568416109747062","<RuntimePrimitiveException>","143.36946141577104","10.400880338273591","10.400880338273591","0.22468023927209343","0.22468023927209343","55.428288918299444","2890.3446930961068","0.06666666666666667","133","36.9","3.519985625136826","0.03604842975032133","168709.76371991856","5275.841246596677","0.9448097980900387"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","91","0.644","0.026073864537595564","<RuntimePrimitiveException>","137.17525146485198","10.390517858373762","10.390517858373762","0.2323355300127904","0.2323355300127904","51.803764774487604","2935.514365664336","0.06666666666666667","135","37.666666666666664","3.205585862227484","0.0362544107434528","169687.2892479157","5286.19464283669","0.945184574041442"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","76","0.8200000000000001","0.09983142695284067","0","49.94662347905392","34.79379371433719","34.79379371433719","0.4286103207073183","0.4286103207073183","56.49878024726825","2345.9217686901234","0","0","76","0.0017792173648688509","0.016548454061562676","72362.22890585389","1245.6864442061876","0.8850284043772021"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","92","0.63","0.025948223194826606","<RuntimePrimitiveException>","141.1982819054516","10.37396436063256","10.37396436063256","0.2541422849973188","0.2541422849973188","55.114654876252075","2977.5553417834976","0.06666666666666667","137","38.36666666666667","3.402270183702026","0.03671473837997793","171956.93718345364","5371.73389606385","0.9456932191465917"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","77","0.8200000000000001","0.09034289908313438","0","50.05337652094605","35.535539859374154","35.535539859374154","0.4973174094843743","0.4973174094843743","57.87155693279483","2403.793325622918","0","0","77","0","0.01675765219697294","73405.96539237263","1288.977210997221","0.8870332661947757"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","93","0.642","0.02414283635707281","<RuntimePrimitiveException>","139.54669188607414","10.346970680562487","10.346970680562487","0.21952528275068273","0.21952528275068273","51.93095618528408","3019.409072842175","0.06666666666666667","139","39","3.6228717853376","0.03709158903795502","173857.91097240473","5428.7806331220245","0.9461529290619228"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","78","0.8200000000000001","0.078124013729302","0","48.54666301626705","36.18876098507463","36.18876098507463","0.6200293744080361","0.6200293744080361","57.17650946824477","2460.9698350911635","0","0","78","0.04844456612443125","0.016905401385755955","74144.13323423336","1296.2309130193817","0.888316503277659"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","94","0.646","0.019737861884421247","<RuntimePrimitiveException>","137.67137241907747","10.316429037953322","10.316429037953322","0.230092821101332","0.230092821101332","54.754210438342625","3063.7951181365183","0.06666666666666667","141","39.7","3.67008987027055","0.037797202793340645","177384.3720557175","5599.346179000837","0.946639700023608"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","79","0.8220000000000001","0.06691021822186388","0","50.853601717099785","36.72496819390387","36.72496819390387","0.560002591978266","0.560002591978266","60.861786567826584","2521.83162165899","0","0","79","0.019991175554437853","0.017021862931114334","74731.65841259745","1306.1976536342559","0.8891130747772913"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","95","0.634","0.013165340878778086","<RuntimePrimitiveException>","141.96263053028085","10.312586731424515","10.312586731424515","0.206033214987571","0.206033214987571","57.03367856062496","3104.4225407929066","0.1","144","40.2","3.9518430057990197","0.03825652105673165","179623.7535750449","5665.727227742228","0.9471783451465827"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","80","0.8200000000000001","0.05775821226441224","0","49.305140198784095","37.17720737296492","37.17720737296492","0.5484518185818632","0.5484518185818632","59.66524808807189","2581.496869747062","0","0","80","0.04315316892830131","0.017105718440882524","75148.4015575438","1316.4995188189014","0.8895941079955558"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","96","0.6699999999999999","0.020068015633745984","<RuntimePrimitiveException>","139.9772368103185","10.307705141601797","10.307705141601797","0.19048893648444962","0.19048893648444962","49.03343155708152","3148.518209922884","0.03333333333333333","145","41.1","3.9806716291048674","0.03855257278440391","181256.31128108196","5706.273901285252","0.9475267212764669"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","81","0.8200000000000001","0.05422225278039903","0","46.682358594963546","37.84516658321001","37.84516658321001","0.5774939579073861","0.5774939579073861","57.52266414573788","2639.0195338928","0","0","81","0.15374121576284985","0.017170941584207847","75476.97366850139","1325.8915412945664","0.8899624382855287"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","97","0.694","0.024979900448970395","<RuntimePrimitiveException>","136.29239518752487","10.260703620843755","10.260703620843755","0.21589597983148728","0.21589597983148728","45.073458817676666","3193.5916687405606","0","145","42.1","3.7709251228540377","0.039169856793098284","184436.27386811408","5834.9433028615895","0.94800200658067"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","82","0.8220000000000001","0.04709598282648048","0","46.98583915315038","38.54461340080675","38.54461340080675","0.6191876013035994","0.6191876013035994","61.03402497197964","2698.0567320822242","0","0","82","0.25421324399117057","0.017230377550994408","75783.64239580776","1336.9800660937337","0.8903756452698124"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","98","0.6579999999999999","0.02385750886084729","<RuntimePrimitiveException>","139.5111296331712","10.312527851751613","10.312527851751613","0.16534956837438608","0.16534956837438608","60.755589533807644","2938.9958029972227","0.16666666666666666","150","39.13333333333333","3.2710795137406175","0.03955162765631181","186191.69391591285","5906.04787869246","0.9482894621161404"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","83","0.83","0.04221303732724538","0","46.05043001808676","38.94791485610366","38.94791485610366","0.6983408827658332","0.6983408827658332","58.56161027266433","2756.6183423548887","0","0","83","0.36364335449938956","0.01727270879758999","76011.86537383388","1342.8648581850882","0.8905898523606768"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","99","0.638","0.026276783720449306","<RuntimePrimitiveException>","134.9728487565987","10.292094076626007","10.292094076626007","0.17250339509611892","0.17250339509611892","56.42724189897625","2983.0979227841763","0","150","40.13333333333333","3.871984555187327","0.04010695614664228","188907.91628088916","6010.708028743185","0.9487385714095538"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","84","0.836","0.03616377194651014","0","45.196719855679994","39.29782385423305","39.29782385423305","0.6767579735234405","0.6767579735234405","60.258850157457736","2814.6882108162304","0","0","84","0.4570860259767234","0.01730457705923144","76188.66795817505","1335.521752498431","0.8908443841143114"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","100","0.6639999999999999","0.024857148515589074","<RuntimePrimitiveException>","138.12420954060937","10.265783041778327","10.265783041778327","0.171969679526243","0.171969679526243","54.677420065863835","3026.781180731906","0.03333333333333333","151","41","4.035471378585685","0.040704961295748944","191993.08915563338","6116.951322385129","0.9492373222154251"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","85","0.84","0.02968676590313904","0","44.40997131253206","39.73720671730421","39.73720671730421","0.8308713503256518","0.8308713503256518","57.62725613162506","2872.315466947854","0","0","85","0.5656425377812107","0.017345754197910852","76403.39976661626","1354.3009587337638","0.8911902011178952"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","101","0.652","0.0220678961475374","<RuntimePrimitiveException>","148.19558250734374","10.233956260519381","10.233956260519381","0.17620029471027956","0.17620029471027956","65.04343915089235","3027.212584353393","0.16666666666666666","156","40","4.111317864154789","0.04122813374688646","194520.23936538477","6198.3752528569","0.9497132471453897"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","86","0.84","0.022899372592439227","0","43.85364466530594","40.10093245609583","40.10093245609583","0.7000206340182471","0.7000206340182471","60.66268915154129","2839.4602564568054","0.03333333333333333","1","83.16666666666667","0.625171074433254","0.017379476964034402","76574.52774264468","1378.8123610776674","0.8914136210166879"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","102","0.644","0.02117585423543305","<RuntimePrimitiveException>","136.54664155016704","10.276795054842134","10.276795054842134","0.17223272536037593","0.17223272536037593","61.630032100042484","3064.625883740488","0.13333333333333333","160","40.3","3.968460396521633","0.04152998111686508","195991.2789582948","6239.824866126308","0.9500106724556694"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","87","0.848","0.020797318873794525","0","43.775507668508254","40.08925358686346","40.08925358686346","0.694137198597657","0.694137198597657","65.71739756383252","2896.9742233414204","0","1","84.16666666666667","0.7548763743718673","0.017394667403769846","76678.55425965869","1375.4762986896997","0.8914962839747167"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","103","0.6719999999999999","0.0221154595898681","<RuntimePrimitiveException>","137.5819804789794","10.25391476282848","10.25391476282848","0.15467059405874448","0.15467059405874448","48.40336097447784","3091.68261122624","0.03333333333333333","161","40.56666666666667","4.061531865368087","0.04225884431648949","199743.71469002613","6389.586102084567","0.9504329960296181"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","88","0.852","0.01623481471952317","0","44.930106514248166","40.01473604238422","40.01473604238422","0.591997065404248","0.591997065404248","60.48654153380104","2859.797144271268","0.03333333333333333","2","82.26666666666667","0.7161127151689908","0.01741649481045172","76787.01006339505","1368.2951518398213","0.8917046310156853"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","104","0.6719999999999999","0.02330977543131282","<RuntimePrimitiveException>","134.09198492075862","10.285824664218065","10.285824664218065","0.18245841023188547","0.18245841023188547","51.82599747425373","2832.9977586909818","0.06666666666666667","163","38.03333333333333","3.763363957905035","0.04265672474589023","201738.57781134063","6477.005615390825","0.9506118760472493"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","89","0.858","0.014090272114668047","0","44.405300498700974","39.90679575905313","39.90679575905313","0.6363296285591981","0.6363296285591981","64.83421369172291","2916.1408116529724","0.03333333333333333","3","83.16666666666667","0.7500400464258526","0.017453626016286056","76992.17323437774","1403.4965383353945","0.8918642010827116"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","105","0.642","0.01887088297943002","<RuntimePrimitiveException>","133.74207039360235","10.262246921416763","10.262246921416763","0.1907292615222473","0.1907292615222473","59.842073053126875","2581.0420489618537","0.1","166","34.96666666666667","3.6089206014971094","0.04313984121337714","204051.45832923995","6518.800411911682","0.9512051549424505"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","90","0.864","0.012492152896332692","0","43.46058897690583","40.10978120401422","40.10978120401422","0.7102616301020126","0.7102616301020126","62.61457526621358","2973.3092657502043","0","3","84.16666666666667","0.7791315249734356","0.01745490574926099","77011.89682688424","1410.9460283878636","0.8919694334340706"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","106","0.6799999999999999","0.02496698762236165","<RuntimePrimitiveException>","140.75338185961655","10.254690332463673","10.254690332463673","0.1799067424072623","0.1799067424072623","65.90811514602015","2622.317460941308","0.06666666666666667","168","35.666666666666664","3.401309403277051","0.04383408899095852","207736.32504197268","6638.437825980405","0.9517368506535047"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","91","0.864","0.010558803470749513","0","45.50500776719989","40.08528207129479","40.08528207129479","0.7691893949577902","0.7691893949577902","62.400119035228855","2925.7263185040892","0.03333333333333333","4","82.16666666666667","0.7974425094515646","0.01747389746390676","77107.70655282178","1432.4704113107066","0.8920430839160711"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","107","0.6739999999999999","0.02676080468640309","<RuntimePrimitiveException>","145.22786573401177","10.17880388053276","10.17880388053276","0.2010635646253159","0.2010635646253159","55.888955829506784","2650.180728146069","0.13333333333333333","172","35.93333333333333","3.6941682926359083","0.04437356372567504","210313.74268350075","6742.28438608304","0.9520098651148599"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","92","0.86","0.00905783782870033","0","46.529248187353375","40.03265034490001","40.03265034490001","0.7939736871562486","0.7939736871562486","66.82425584119373","2876.2978546429376","0.06666666666666667","6","80.03333333333333","0.7844551900392828","0.01750622296544635","77265.99108968122","1443.0194490902618","0.89248709593772"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","93","0.862","0.011637983027442251","0","44.90922536753234","40.23761862164024","40.23761862164024","0.7414672402447912","0.7414672402447912","63.98165083239814","2826.380695490383","0.06666666666666667","8","77.9","0.6917671942654355","0.017544107855412026","77459.51599074873","1454.9644448450604","0.8929094602610139"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","108","0.6839999999999999","0.02242972257257813","<RuntimePrimitiveException>","136.58028082106202","10.13701926694618","10.13701926694618","0.24677094632284613","0.24677094632284613","48.012849890697254","2690.5656899417663","0.03333333333333333","173","36.733333333333334","3.979264427338373","0.04496892554341534","213328.49082912912","6838.927846833423","0.9524508991829488"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","94","0.856","0.012584040212335819","0","42.98715549850911","40.48096936100308","40.48096936100308","0.7736068268128998","0.7736068268128998","66.78164501289275","2883.2309445290966","0.03333333333333333","9","78.83333333333333","0.8043388675226155","0.01757778075914609","77615.35271011195","1457.2168812806815","0.893324924479654"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","109","0.6759999999999999","0.01979836631422026","<RuntimePrimitiveException>","149.0669952922953","10.078444997983327","10.078444997983327","0.22907598730770692","0.22907598730770692","63.964255650375215","2694.038520469502","0.13333333333333333","177","36.333333333333336","3.6262682348474713","0.04554128102091168","216212.02556998175","6951.040817389075","0.9527369591902415"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","95","0.866","0.011357902136573682","0","42.883317594963295","40.56445475224427","40.56445475224427","0.872033881622761","0.872033881622761","60.49677530960124","2940.435383073761","0","9","79.83333333333333","0.7860060588016167","0.01761691875948047","77831.06960108026","1458.4781118443348","0.8937380478397166"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","110","0.69","0.022290210470500654","<RuntimePrimitiveException>","139.84600321047262","10.111079172915103","10.111079172915103","0.16317499621802806","0.16317499621802806","55.02636835182254","2723.990857787983","0.06666666666666667","179","36.86666666666667","3.7728728588136633","0.04571814557012625","217136.36494647706","6964.101371592147","0.9529394359474626"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","96","0.87","0.012742636281777414","0","46.30504261789039","40.72941443055255","40.72941443055255","0.8520268358327271","0.8520268358327271","70.01540780501306","2882.2903772443324","0.1","12","77.43333333333334","0.604873514890009","0.01769405742374989","78226.04991109249","1483.5947891700985","0.8944049538345693"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","111","0.6679999999999999","0.024571566627733823","<RuntimePrimitiveException>","131.90498105837528","10.126953623200032","10.126953623200032","0.12833031156066835","0.12833031156066835","61.36431319330714","2765.1401849800777","0.13333333333333333","183","37.43333333333333","3.86005953246295","0.04644548945317851","220667.41626951183","7076.083960893831","0.9534224434990652"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","97","0.862","0.011560290192618105","0","44.377333933263216","41.03524914227395","41.03524914227395","0.9046050520109585","0.9046050520109585","66.63750553828137","2821.573953838199","0.06666666666666667","14","75.13333333333334","0.6081772283299611","0.017783692427986105","78658.57175310951","1487.8359135648393","0.8953439952341506"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","98","0.86","0.011607057991110975","0","42.292917720055904","41.05112226979202","41.05112226979202","0.929009959095208","0.929009959095208","62.41528186047672","2878.467572025635","0","14","76.13333333333334","0.665079970994764","0.017857871436171253","79031.56273828686","1499.379096671425","0.8961211968083029"
